流水号,会员ID,帐变类型,帐变币种,帐变金额,帐变前余额,帐变后余额,关联单号,帐变时间,操作人员,备注
2069289971782483968,2065376588613611520,遊戲返水,USDT,0.008,174.8024,174.8104,2069289971542622208,2026-06-23 01:22:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069289971946061824,2065376588613611520,遊戲返水,USDT,0.008,174.8104,174.8184,2069289971714588672,2026-06-23 01:22:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069289972128530432,2065376588613611520,遊戲返水,USDT,0.008,174.8184,174.8264,2069289971882360832,2026-06-23 01:22:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290218147512320,2065376588613611520,遊戲返水,USDT,0.008,174.8264,174.8344,2069290217844736000,2026-06-23 01:23:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290218439032832,2065376588613611520,遊戲返水,USDT,0.008,174.8344,174.8424,2069290218088005632,2026-06-23 01:23:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290218483056640,2065376588613611520,遊戲返水,USDT,0.008,174.8424,174.8504,2069290218255777792,2026-06-23 01:23:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290218673913856,2065376588613611520,遊戲返水,USDT,0.008,174.8504,174.8584,2069290218423549952,2026-06-23 01:23:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290218841686016,2065376588613611520,遊戲返水,USDT,0.008,174.8584,174.8664,2069290218591322112,2026-06-23 01:23:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290219005263872,2065376588613611520,遊戲返水,USDT,0.016,174.8664,174.8824,2069290218759094272,2026-06-23 01:23:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290219177230336,2065376588613611520,遊戲返水,USDT,0.008,174.8824,174.8904,2069290218926866432,2026-06-23 01:23:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290219332419584,2065376588613611520,遊戲返水,USDT,0.008,174.8904,174.8984,2069290219090444288,2026-06-23 01:23:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290219495997440,2065376588613611520,遊戲返水,USDT,0.008,174.8984,174.9064,2069290219258216448,2026-06-23 01:23:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290219667963904,2065376588613611520,遊戲返水,USDT,0.016,174.9064,174.9224,2069290219417600000,2026-06-23 01:23:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290473993781248,2065376588613611520,遊戲返水,USDT,0.008,174.9224,174.9304,2069290473634365440,2026-06-23 01:24:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290474127998976,2065376588613611520,遊戲返水,USDT,0.008,174.9304,174.9384,2069290473873440768,2026-06-23 01:24:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290474291576832,2065376588613611520,遊戲返水,USDT,0.008,174.9384,174.9464,2069290474041212928,2026-06-23 01:24:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290474446766080,2065376588613611520,遊戲返水,USDT,0.008,174.9464,174.9544,2069290474204790784,2026-06-23 01:24:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290474658562048,2065376588613611520,遊戲返水,USDT,0.008,174.9544,174.9624,2069290474368368640,2026-06-23 01:24:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290474763419648,2065376588613611520,遊戲返水,USDT,0.008,174.9624,174.9704,2069290474536140800,2026-06-23 01:24:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290474950082560,2065376588613611520,遊戲返水,USDT,0.008,174.9704,174.9784,2069290474703912960,2026-06-23 01:24:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290475107352576,2065376588613611520,遊戲返水,USDT,0.008,174.9784,174.9864,2069290474867490816,2026-06-23 01:24:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290475281432576,2065376588613611520,遊戲返水,USDT,0.008,174.9864,174.9944,2069290475035262976,2026-06-23 01:24:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290475434508288,2065376588613611520,遊戲返水,USDT,0.008,174.9944,175.0024,2069290475203035136,2026-06-23 01:24:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290721491271680,2065376588613611520,遊戲返水,USDT,0.008,175.0024,175.0104,2069290721157021696,2026-06-23 01:25:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290721694679040,2065376588613611520,遊戲返水,USDT,0.008,175.0104,175.0184,2069290721396097024,2026-06-23 01:25:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290721791148032,2065376588613611520,遊戲返水,USDT,0.008,175.0184,175.0264,2069290721559674880,2026-06-23 01:25:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290721977810944,2065376588613611520,遊戲返水,USDT,0.008,175.0264,175.0344,2069290721719058432,2026-06-23 01:25:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290722114109440,2065376588613611520,遊戲返水,USDT,0.008,175.0344,175.0424,2069290721882636288,2026-06-23 01:25:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290722296578048,2065376588613611520,遊戲返水,USDT,0.008,175.0424,175.0504,2069290722046214144,2026-06-23 01:25:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290722451767296,2065376588613611520,遊戲返水,USDT,0.008,175.0504,175.0584,2069290722209792000,2026-06-23 01:25:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290722604843008,2065376588613611520,遊戲返水,USDT,0.008,175.0584,175.0664,2069290722377564160,2026-06-23 01:25:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290722768420864,2065376588613611520,遊戲返水,USDT,0.008,175.0664,175.0744,2069290722536947712,2026-06-23 01:25:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290722936193024,2065376588613611520,遊戲返水,USDT,0.008,175.0744,175.0824,2069290722696331264,2026-06-23 01:25:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290977230569472,2065376588613611520,遊戲返水,USDT,0.008,175.0824,175.0904,2069290976967622656,2026-06-23 01:26:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290977446559744,2065376588613611520,遊戲返水,USDT,0.008,175.0904,175.0984,2069290977202503680,2026-06-23 01:26:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290977616445440,2065376588613611520,遊戲返水,USDT,0.008,175.0984,175.1064,2069290977370275840,2026-06-23 01:26:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290977765326848,2065376588613611520,遊戲返水,USDT,0.008,175.1064,175.1144,2069290977533853696,2026-06-23 01:26:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290977933099008,2065376588613611520,遊戲返水,USDT,0.008,175.1144,175.1224,2069290977701625856,2026-06-23 01:26:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290978115567616,2065376588613611520,遊戲返水,USDT,0.008,175.1224,175.1304,2069290977865203712,2026-06-23 01:26:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290978260254720,2065376588613611520,遊戲返水,USDT,0.016,175.1304,175.1464,2069290978028781568,2026-06-23 01:26:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290978419638272,2065376588613611520,遊戲返水,USDT,0.008,175.1464,175.1544,2069290978192359424,2026-06-23 01:26:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290978591604736,2065376588613611520,遊戲返水,USDT,0.008,175.1544,175.1624,2069290978360131584,2026-06-23 01:26:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069290978765684736,2065376588613611520,遊戲返水,USDT,0.016,175.1624,175.1784,2069290978519515136,2026-06-23 01:26:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291224824528896,2065376588613611520,遊戲返水,USDT,0.008,175.1784,175.1864,2069291224473501696,2026-06-23 01:27:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291225011159040,2065376588613611520,遊戲返水,USDT,0.008,175.1864,175.1944,2069291224712577024,2026-06-23 01:27:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291225134907392,2065376588613611520,遊戲返水,USDT,0.016,175.1944,175.2104,2069291224884543488,2026-06-23 01:27:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291225279594496,2065376588613611520,遊戲返水,USDT,0.008,175.2104,175.2184,2069291225052315648,2026-06-23 01:27:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291225443172352,2065376588613611520,遊戲返水,USDT,0.008,175.2184,175.2264,2069291225215893504,2026-06-23 01:27:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291225619333120,2065376588613611520,遊戲返水,USDT,0.024,175.2264,175.2504,2069291225383665664,2026-06-23 01:27:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291225797607424,2065376588613611520,遊戲返水,USDT,0.008,175.2504,175.2584,2069291225555632128,2026-06-23 01:27:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291225961185280,2065376588613611520,遊戲返水,USDT,0.016,175.2584,175.2744,2069291225723404288,2026-06-23 01:27:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291226118455296,2065376588613611520,遊戲返水,USDT,0.016,175.2744,175.2904,2069291225882787840,2026-06-23 01:27:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291226288340992,2065376588613611520,遊戲返水,USDT,0.008,175.2904,175.2984,2069291226042171392,2026-06-23 01:27:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291480672878592,2065376588613611520,遊戲返水,USDT,0.008,175.2984,175.3064,2069291480317657088,2026-06-23 01:28:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291480811290624,2065376588613611520,遊戲返水,USDT,0.008,175.3064,175.3144,2069291480556732416,2026-06-23 01:28:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291480966479872,2065376588613611520,遊戲返水,USDT,0.008,175.3144,175.3224,2069291480724504576,2026-06-23 01:28:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291481178275840,2065376588613611520,遊戲返水,USDT,0.008,175.3224,175.3304,2069291480888082432,2026-06-23 01:28:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291481278939136,2065376588613611520,遊戲返水,USDT,0.008,175.3304,175.3384,2069291481051660288,2026-06-23 01:28:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291481469796352,2065376588613611520,遊戲返水,USDT,0.008,175.3384,175.3464,2069291481215238144,2026-06-23 01:28:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291481606094848,2065376588613611520,遊戲返水,USDT,0.008,175.3464,175.3544,2069291481374621696,2026-06-23 01:28:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291481780174848,2065376588613611520,遊戲返水,USDT,0.008,175.3544,175.3624,2069291481534005248,2026-06-23 01:28:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291481924861952,2065376588613611520,遊戲返水,USDT,0.008,175.3624,175.3704,2069291481697583104,2026-06-23 01:28:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291482075856896,2065376588613611520,遊戲返水,USDT,0.008,175.3704,175.3784,2069291481856966656,2026-06-23 01:28:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291728124231680,2065376588613611520,遊戲返水,USDT,0.008,175.3784,175.3864,2069291727785787392,2026-06-23 01:29:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291728279420928,2065376588613611520,遊戲返水,USDT,0.016,175.3864,175.4024,2069291728024862720,2026-06-23 01:29:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291728482828288,2065376588613611520,遊戲返水,USDT,0.008,175.4024,175.4104,2069291728192634880,2026-06-23 01:29:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291728602382336,2065376588613611520,遊戲返水,USDT,0.008,175.4104,175.4184,2069291728352018432,2026-06-23 01:29:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291728742875136,2065376588613611520,遊戲返水,USDT,0.008,175.4184,175.4264,2069291728511401984,2026-06-23 01:29:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291728921149440,2065376588613611520,遊戲返水,USDT,0.008,175.4264,175.4344,2069291728679174144,2026-06-23 01:29:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291729074225152,2065376588613611520,遊戲返水,USDT,0.008,175.4344,175.4424,2069291728842752000,2026-06-23 01:29:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291729237803008,2065376588613611520,遊戲返水,USDT,0.008,175.4424,175.4504,2069291729010524160,2026-06-23 01:29:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291729420271616,2065376588613611520,遊戲返水,USDT,0.008,175.4504,175.4584,2069291729169907712,2026-06-23 01:29:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291729564958720,2065376588613611520,遊戲返水,USDT,0.008,175.4584,175.4664,2069291729337679872,2026-06-23 01:29:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291983903358976,2065376588613611520,遊戲返水,USDT,0.016,175.4664,175.4824,2069291983604776960,2026-06-23 01:30:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291984092102656,2065376588613611520,遊戲返水,USDT,0.008,175.4824,175.4904,2069291983848046592,2026-06-23 01:30:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291984247291904,2065376588613611520,遊戲返水,USDT,0.008,175.4904,175.4984,2069291984024207360,2026-06-23 01:30:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291984427646976,2065376588613611520,遊戲返水,USDT,0.008,175.4984,175.5064,2069291984200368128,2026-06-23 01:30:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291984622698496,2065376588613611520,遊戲返水,USDT,0.008,175.5064,175.5144,2069291984363945984,2026-06-23 01:30:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291984771579904,2065376588613611520,遊戲返水,USDT,0.008,175.5144,175.5224,2069291984531718144,2026-06-23 01:30:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291984949854208,2065376588613611520,遊戲返水,USDT,0.008,175.5224,175.5304,2069291984703684608,2026-06-23 01:30:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291985107124224,2065376588613611520,遊戲返水,USDT,0.008,175.5304,175.5384,2069291984884039680,2026-06-23 01:30:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291985279090688,2065376588613611520,遊戲返水,USDT,0.008,175.5384,175.5464,2069291985051811841,2026-06-23 01:30:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069291985438474240,2065376588613611520,遊戲返水,USDT,0.008,175.5464,175.5544,2069291985207001088,2026-06-23 01:30:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292231390380032,2065376588613611520,遊戲返水,USDT,0.008,175.5544,175.5624,2069292231123238912,2026-06-23 01:31:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292231625261056,2065376588613611520,遊戲返水,USDT,0.008,175.5624,175.5704,2069292231366508544,2026-06-23 01:31:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292231795113984,2065376588613611520,遊戲返水,USDT,0.008,175.5704,175.5784,2069292231551057920,2026-06-23 01:31:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292231958691840,2065376588613611520,遊戲返水,USDT,0.008,175.5784,175.5864,2069292231731412992,2026-06-23 01:31:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292232134852608,2065376588613611520,遊戲返水,USDT,0.008,175.5864,175.5944,2069292231903379456,2026-06-23 01:31:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292232325709824,2065376588613611520,遊戲返水,USDT,0.008,175.5944,175.6024,2069292232075345920,2026-06-23 01:31:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292232501870592,2065376588613611520,遊戲返水,USDT,0.008,175.6024,175.6104,2069292232247312384,2026-06-23 01:31:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292232673837056,2065376588613611520,遊戲返水,USDT,0.008,175.6104,175.6184,2069292232423473152,2026-06-23 01:31:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292232854192128,2065376588613611520,遊戲返水,USDT,0.008,175.6184,175.6264,2069292232608022528,2026-06-23 01:31:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292233030352896,2065376588613611520,遊戲返水,USDT,0.008,175.6264,175.6344,2069292232779988992,2026-06-23 01:31:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292487265976320,2065376588613611520,遊戲返水,USDT,0.008,175.6344,175.6424,2069292486959005696,2026-06-23 01:32:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292487544913920,2065376588613611520,遊戲返水,USDT,0.008,175.6424,175.6504,2069292487202275328,2026-06-23 01:32:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292487624605696,2065376588613611520,遊戲返水,USDT,0.008,175.6504,175.6584,2069292487378436097,2026-06-23 01:32:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292487788183552,2065376588613611520,遊戲返水,USDT,0.008,175.6584,175.6664,2069292487542013952,2026-06-23 01:32:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292487941259264,2065376588613611520,遊戲返水,USDT,0.008,175.6664,175.6744,2069292487713980416,2026-06-23 01:32:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292488132116480,2065376588613611520,遊戲返水,USDT,0.008,175.6744,175.6824,2069292487885946880,2026-06-23 01:32:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292488299888640,2065376588613611520,遊戲返水,USDT,0.008,175.6824,175.6904,2069292488053719040,2026-06-23 01:32:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292488467660800,2065376588613611520,遊戲返水,USDT,0.008,175.6904,175.6984,2069292488221491200,2026-06-23 01:32:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292488624930816,2065376588613611520,遊戲返水,USDT,0.008,175.6984,175.7064,2069292488389263360,2026-06-23 01:32:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292488811593728,2065376588613611520,遊戲返水,USDT,0.008,175.7064,175.7144,2069292488565424128,2026-06-23 01:32:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292734782357504,2065376588613611520,遊戲返水,USDT,0.008,175.7144,175.7224,2069292734431330304,2026-06-23 01:33:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292734973181952,2065376588613611520,遊戲返水,USDT,0.008,175.7224,175.7304,2069292734674599936,2026-06-23 01:33:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292735092736000,2065376588613611520,遊戲返水,USDT,0.008,175.7304,175.7384,2069292734842372096,2026-06-23 01:33:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292735268896768,2065376588613611520,遊戲返水,USDT,0.016,175.7384,175.7544,2069292735010144256,2026-06-23 01:33:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292735409389568,2065376588613611520,遊戲返水,USDT,0.008,175.7544,175.7624,2069292735177916416,2026-06-23 01:33:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292735600246784,2065376588613611520,遊戲返水,USDT,0.008,175.7624,175.7704,2069292735345688576,2026-06-23 01:33:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292735759630336,2065376588613611520,遊戲返水,USDT,0.008,175.7704,175.7784,2069292735509266432,2026-06-23 01:33:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292735904317440,2065376588613611520,遊戲返水,USDT,0.008,175.7784,175.7864,2069292735672844288,2026-06-23 01:33:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292736067895296,2065376588613611520,遊戲返水,USDT,0.008,175.7864,175.7944,2069292735840616448,2026-06-23 01:33:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292736267141120,2065376588613611520,遊戲返水,USDT,0.008,175.7944,175.8024,2069292736008388608,2026-06-23 01:33:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292990515347456,2065376588613611520,遊戲返水,USDT,0.008,175.8024,175.8104,2069292990216765440,2026-06-23 01:34:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292990699896832,2065376588613611520,遊戲返水,USDT,0.008,175.8104,175.8184,2069292990455840768,2026-06-23 01:34:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292990859280384,2065376588613611520,遊戲返水,USDT,0.008,175.8184,175.8264,2069292990627807232,2026-06-23 01:34:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292991146606592,2065376588613611520,遊戲返水,USDT,0.008,175.8264,175.8344,2069292990799773696,2026-06-23 01:34:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292991190630400,2065376588613611520,遊戲返水,USDT,0.008,175.8344,175.8424,2069292990959157248,2026-06-23 01:34:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292991373099008,2065376588613611520,遊戲返水,USDT,0.016,175.8424,175.8584,2069292991126929408,2026-06-23 01:34:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292991532482560,2065376588613611520,遊戲返水,USDT,0.008,175.8584,175.8664,2069292991286312960,2026-06-23 01:34:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292991677169664,2065376588613611520,遊戲返水,USDT,0.016,175.8664,175.8824,2069292991445696512,2026-06-23 01:34:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292991849136128,2065376588613611520,遊戲返水,USDT,0.008,175.8824,175.8904,2069292991609274368,2026-06-23 01:34:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069292992019021824,2065376588613611520,遊戲返水,USDT,0.008,175.8904,175.8984,2069292991772852224,2026-06-23 01:34:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293238046392320,2065376588613611520,遊戲返水,USDT,0.008,175.8984,175.9064,2069293237739421696,2026-06-23 01:35:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293238218358784,2065376588613611520,遊戲返水,USDT,0.008,175.9064,175.9144,2069293237982691328,2026-06-23 01:35:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293238488907776,2065376588613611520,遊戲返水,USDT,0.008,175.9144,175.9224,2069293238146269184,2026-06-23 01:35:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293238545514496,2065376588613611520,遊戲返水,USDT,0.008,175.9224,175.9304,2069293238318235648,2026-06-23 01:35:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293238727983104,2065376588613611520,遊戲返水,USDT,0.008,175.9304,175.9384,2069293238486007808,2026-06-23 01:35:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293238895755264,2065376588613611520,遊戲返水,USDT,0.008,175.9384,175.9464,2069293238645391360,2026-06-23 01:35:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293239040442368,2065376588613611520,遊戲返水,USDT,0.008,175.9464,175.9544,2069293238808969216,2026-06-23 01:35:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293239212408832,2065376588613611520,遊戲返水,USDT,0.008,175.9544,175.9624,2069293238980935680,2026-06-23 01:35:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293239399071744,2065376588613611520,遊戲返水,USDT,0.008,175.9624,175.9704,2069293239152902144,2026-06-23 01:35:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293239558455296,2065376588613611520,遊戲返水,USDT,0.008,175.9704,175.9784,2069293239308091392,2026-06-23 01:35:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293493934604288,2065376588613611520,遊戲返水,USDT,0.016,175.9784,175.9944,2069293493579382784,2026-06-23 01:36:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293494121234432,2065376588613611520,遊戲返水,USDT,0.008,175.9944,176.0024,2069293493822652416,2026-06-23 01:36:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293494217703424,2065376588613611520,遊戲返水,USDT,0.008,176.0024,176.0104,2069293493994618880,2026-06-23 01:36:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293494404366336,2065376588613611520,遊戲返水,USDT,0.008,176.0104,176.0184,2069293494154002432,2026-06-23 01:36:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293494567944192,2065376588613611520,遊戲返水,USDT,0.008,176.0184,176.0264,2069293494325968896,2026-06-23 01:36:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293494735716352,2065376588613611520,遊戲返水,USDT,0.008,176.0264,176.0344,2069293494489546752,2026-06-23 01:36:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293494880403456,2065376588613611520,遊戲返水,USDT,0.008,176.0344,176.0424,2069293494648930304,2026-06-23 01:36:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293495043981312,2065376588613611520,遊戲返水,USDT,0.008,176.0424,176.0504,2069293494812508160,2026-06-23 01:36:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293495207559168,2065376588613611520,遊戲返水,USDT,0.008,176.0504,176.0584,2069293494976086016,2026-06-23 01:36:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293495381639168,2065376588613611520,遊戲返水,USDT,0.016,176.0584,176.0744,2069293495139663872,2026-06-23 01:36:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293741390151680,2065376588613611520,遊戲返水,USDT,0.008,176.0744,176.0824,2069293741051707392,2026-06-23 01:37:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293741549535232,2065376588613611520,遊戲返水,USDT,0.008,176.0824,176.0904,2069293741290782720,2026-06-23 01:37:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293741704724480,2065376588613611520,遊戲返水,USDT,0.016,176.0904,176.1064,2069293741454360576,2026-06-23 01:37:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293741868302336,2065376588613611520,遊戲返水,USDT,0.008,176.1064,176.1144,2069293741617938432,2026-06-23 01:37:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2069293742023491584,2065376588613611520,遊戲返水,USDT,0.008,176.1144,176.1224,2069293741777321984,2026-06-23 01:37:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
