本平台单号,三方单号,会员ID,上层代理,投注日期时间,投注金额,投注币种,派彩金额,派彩日期时间,会员输赢金额,游戏名称,游戏场馆,有效打码
2066952581266653184,2066950975280765440,2065063441742753792,aq1122,2026-06-16 14:28:09,0.6,USDT,0,2026-06-16 14:28:09,-0.6,Mahjong Ways 2,PG,0.6
2066952581853855744,2066950989977552384,2065063441742753792,aq1122,2026-06-16 14:28:12,0.6,USDT,0.66,2026-06-16 14:28:19,0.06,Mahjong Ways 2,PG,0.6
2066952581367316480,2066951034021928961,2065063441742753792,aq1122,2026-06-16 14:28:23,0.6,USDT,0,2026-06-16 14:28:23,-0.6,Mahjong Ways 2,PG,0.6
2066952581950324736,2066951045870791680,2065063441742753792,aq1122,2026-06-16 14:28:26,0.6,USDT,0,2026-06-16 14:28:26,-0.6,Mahjong Ways 2,PG,0.6
2066952581463785472,2066951061549125121,2065063441742753792,aq1122,2026-06-16 14:28:29,0.6,USDT,0,2026-06-16 14:28:30,-0.6,Mahjong Ways 2,PG,0.6
2066952582050988032,2066951072538185217,2065063441742753792,aq1122,2026-06-16 14:28:32,0.6,USDT,0,2026-06-16 14:28:32,-0.6,Mahjong Ways 2,PG,0.6
2066952582147457024,2066951086673082368,2065063441742753792,aq1122,2026-06-16 14:28:35,0.6,USDT,0,2026-06-16 14:28:35,-0.6,Mahjong Ways 2,PG,0.6
2066952582248120320,2066951098723209216,2065063441742753792,aq1122,2026-06-16 14:28:38,0.6,USDT,0,2026-06-16 14:28:38,-0.6,Mahjong Ways 2,PG,0.6
2066952582344589312,2066951107720038400,2065063441742753792,aq1122,2026-06-16 14:28:40,0.6,USDT,0.03,2026-06-16 14:28:44,-0.57,Mahjong Ways 2,PG,0.6
2066952581560254464,2066951147163258881,2065063441742753792,aq1122,2026-06-16 14:28:50,0.6,USDT,0,2026-06-16 14:28:50,-0.6,Mahjong Ways 2,PG,0.6
2066952581656723456,2066951157791606784,2065063441742753792,aq1122,2026-06-16 14:28:52,0.6,USDT,0.3,2026-06-16 14:28:56,-0.3,Mahjong Ways 2,PG,0.6
2066952581757386752,2066951187780899328,2065063441742753792,aq1122,2026-06-16 14:28:59,0.6,USDT,0,2026-06-16 14:29:00,-0.6,Mahjong Ways 2,PG,0.6
2066952833310769152,2066951200712007680,2065063441742753792,aq1122,2026-06-16 14:29:02,0.6,USDT,0,2026-06-16 14:29:03,-0.6,Mahjong Ways 2,PG,0.6
2066952832719372288,2066951214729332736,2065063441742753792,aq1122,2026-06-16 14:29:06,0.6,USDT,0,2026-06-16 14:29:06,-0.6,Mahjong Ways 2,PG,0.6
2066952832815841280,2066951232265687554,2065063441742753792,aq1122,2026-06-16 14:29:10,0.6,USDT,0,2026-06-16 14:29:10,-0.6,Mahjong Ways 2,PG,0.6
2066952832916504576,2066951242935962624,2065063441742753792,aq1122,2026-06-16 14:29:13,0.6,USDT,0,2026-06-16 14:29:13,-0.6,Mahjong Ways 2,PG,0.6
2066952833012973568,2066951253983805441,2065063441742753792,aq1122,2026-06-16 14:29:15,0.6,USDT,20.16,2026-06-16 14:29:28,19.56,Mahjong Ways 2,PG,0.6
2066952833109442560,2066951403519198720,2065063441742753792,aq1122,2026-06-16 14:29:51,0.6,USDT,0,2026-06-16 14:29:51,-0.6,Mahjong Ways 2,PG,0.6
2066952833210105856,2066951416550808577,2065063441742753792,aq1122,2026-06-16 14:29:54,0.6,USDT,0.3,2026-06-16 14:29:58,-0.3,Mahjong Ways 2,PG,0.6
2066953085128392704,2066951446884084224,2065063441742753792,aq1122,2026-06-16 14:30:01,0.6,USDT,0,2026-06-16 14:30:01,-0.6,Mahjong Ways 2,PG,0.6
2066953084725739520,2066951463254388224,2065063441742753792,aq1122,2026-06-16 14:30:05,0.6,USDT,0,2026-06-16 14:30:05,-0.6,Mahjong Ways 2,PG,0.6
2066953085229056000,2066951490924277761,2065063441742753792,aq1122,2026-06-16 14:30:12,0.6,USDT,0.09,2026-06-16 14:30:15,-0.51,Mahjong Ways 2,PG,0.6
2066953084830597120,2066951522243108352,2065063441742753792,aq1122,2026-06-16 14:30:19,0.6,USDT,0,2026-06-16 14:30:19,-0.6,Mahjong Ways 2,PG,0.6
2066953085329719296,2066951540165334529,2065063441742753792,aq1122,2026-06-16 14:30:23,0.6,USDT,2.13,2026-06-16 14:30:34,1.53,Mahjong Ways 2,PG,0.6
2066953084931260416,2066951602337558528,2065063441742753792,aq1122,2026-06-16 14:30:38,0.6,USDT,0,2026-06-16 14:30:38,-0.6,Mahjong Ways 2,PG,0.6
2066953085031923712,2066951614723291136,2065063441742753792,aq1122,2026-06-16 14:30:41,0.6,USDT,0,2026-06-16 14:30:41,-0.6,Mahjong Ways 2,PG,0.6
2066953085430382592,2066951626463177217,2065063441742753792,aq1122,2026-06-16 14:30:44,0.6,USDT,0.36,2026-06-16 14:30:49,-0.24,Mahjong Ways 2,PG,0.6
2066953084398583808,2066951663456917507,2065063441742753792,aq1122,2026-06-16 14:30:53,0.6,USDT,0,2026-06-16 14:30:53,-0.6,Mahjong Ways 2,PG,0.6
2066953084524412928,2066951676186629633,2065063441742753792,aq1122,2026-06-16 14:30:56,0.6,USDT,0,2026-06-16 14:30:56,-0.6,Mahjong Ways 2,PG,0.6
2066953084629270528,2066951690346678784,2065063441742753792,aq1122,2026-06-16 14:30:59,0.6,USDT,0,2026-06-16 14:30:59,-0.6,Mahjong Ways 2,PG,0.6
2066953336820187136,2066951701922945024,2065063441742753792,aq1122,2026-06-16 14:31:02,0.6,USDT,0,2026-06-16 14:31:02,-0.6,Mahjong Ways 2,PG,0.6
2066953336623054848,2066951750643987968,2065063441742753792,aq1122,2026-06-16 14:31:14,0.6,USDT,0,2026-06-16 14:31:14,-0.6,Mahjong Ways 2,PG,0.6
2066953336132321280,2066951761515628544,2065063441742753792,aq1122,2026-06-16 14:31:16,0.6,USDT,0,2026-06-16 14:31:16,-0.6,Mahjong Ways 2,PG,0.6
2066953336228790272,2066951772663975936,2065063441742753792,aq1122,2026-06-16 14:31:19,0.6,USDT,0,2026-06-16 14:31:19,-0.6,Mahjong Ways 2,PG,0.6
2066953336325259264,2066951784135393792,2065063441742753792,aq1122,2026-06-16 14:31:22,0.6,USDT,1.02,2026-06-16 14:31:32,0.42,Mahjong Ways 2,PG,0.6
2066953336723718144,2066951853517577216,2065063441742753792,aq1122,2026-06-16 14:31:38,0.6,USDT,0,2026-06-16 14:31:38,-0.6,Mahjong Ways 2,PG,0.6
2066953336425922560,2066951866947846656,2065063441742753792,aq1122,2026-06-16 14:31:41,0.6,USDT,0,2026-06-16 14:31:41,-0.6,Mahjong Ways 2,PG,0.6
2066953336526585856,2066951881015494656,2065063441742753792,aq1122,2026-06-16 14:31:45,0.6,USDT,8.58,2026-06-16 14:31:59,7.98,Mahjong Ways 2,PG,0.6
2066953588566507520,2066951957527953920,2065063441742753792,aq1122,2026-06-16 14:32:03,0.6,USDT,0.96,2026-06-16 14:32:10,0.36,Mahjong Ways 2,PG,0.6
2066953588662976512,2066952000586697728,2065063441742753792,aq1122,2026-06-16 14:32:13,0.6,USDT,0,2026-06-16 14:32:13,-0.6,Mahjong Ways 2,PG,0.6
2066953587987693568,2066952012867694593,2065063441742753792,aq1122,2026-06-16 14:32:16,0.6,USDT,0,2026-06-16 14:32:16,-0.6,Mahjong Ways 2,PG,0.6
2066953588759445504,2066952023462444544,2065063441742753792,aq1122,2026-06-16 14:32:19,0.6,USDT,0,2026-06-16 14:32:19,-0.6,Mahjong Ways 2,PG,0.6
2066953588851720192,2066952034401160704,2065063441742753792,aq1122,2026-06-16 14:32:21,0.6,USDT,0,2026-06-16 14:32:21,-0.6,Mahjong Ways 2,PG,0.6
2066953588948189184,2066952044991761408,2065063441742753792,aq1122,2026-06-16 14:32:24,0.6,USDT,0,2026-06-16 14:32:24,-0.6,Mahjong Ways 2,PG,0.6
2066953587698286592,2066952055825708034,2065063441742753792,aq1122,2026-06-16 14:32:26,0.6,USDT,0,2026-06-16 14:32:27,-0.6,Mahjong Ways 2,PG,0.6
2066953588084162560,2066952066961526784,2065063441742753792,aq1122,2026-06-16 14:32:29,0.6,USDT,0,2026-06-16 14:32:29,-0.6,Mahjong Ways 2,PG,0.6
2066953587794755584,2066952078474889216,2065063441742753792,aq1122,2026-06-16 14:32:32,0.6,USDT,0.03,2026-06-16 14:32:35,-0.57,Mahjong Ways 2,PG,0.6
2066953587891224576,2066952111995823616,2065063441742753792,aq1122,2026-06-16 14:32:40,0.6,USDT,0,2026-06-16 14:32:40,-0.6,Mahjong Ways 2,PG,0.6
2066953588176437248,2066952124117292544,2065063441742753792,aq1122,2026-06-16 14:32:43,0.6,USDT,0,2026-06-16 14:32:43,-0.6,Mahjong Ways 2,PG,0.6
2066953588272906240,2066952135353866753,2065063441742753792,aq1122,2026-06-16 14:32:45,0.6,USDT,0,2026-06-16 14:32:46,-0.6,Mahjong Ways 2,PG,0.6
2066953588369375232,2066952165619950593,2065063441742753792,aq1122,2026-06-16 14:32:53,0.6,USDT,0,2026-06-16 14:32:53,-0.6,Mahjong Ways 2,PG,0.6
2066953588465844224,2066952175845707264,2065063441742753792,aq1122,2026-06-16 14:32:55,0.6,USDT,0.72,2026-06-16 14:33:01,0.12,Mahjong Ways 2,PG,0.6
2066953839868231680,2066952222297636352,2065063441742753792,aq1122,2026-06-16 14:33:06,0.6,USDT,0.15,2026-06-16 14:33:10,-0.45,Mahjong Ways 2,PG,0.6
2066953839373303808,2066952257626208768,2065063441742753792,aq1122,2026-06-16 14:33:14,0.6,USDT,0,2026-06-16 14:33:15,-0.6,Mahjong Ways 2,PG,0.6
2066953839473967104,2066952276639000576,2065063441742753792,aq1122,2026-06-16 14:33:19,0.6,USDT,0.45,2026-06-16 14:33:26,-0.15,Mahjong Ways 2,PG,0.6
2066953839964700672,2066952329134907392,2065063441742753792,aq1122,2026-06-16 14:33:31,0.6,USDT,0,2026-06-16 14:33:32,-0.6,Mahjong Ways 2,PG,0.6
2066953839574630400,2066952400538820608,2065063441742753792,aq1122,2026-06-16 14:33:48,0.6,USDT,0,2026-06-16 14:33:49,-0.6,Mahjong Ways 2,PG,0.6
2066953839666905088,2066952412815437824,2065063441742753792,aq1122,2026-06-16 14:33:51,0.6,USDT,0,2026-06-16 14:33:52,-0.6,Mahjong Ways 2,PG,0.6
2066953840065363968,2066952425394217472,2065063441742753792,aq1122,2026-06-16 14:33:54,0.6,USDT,15.99,2026-06-16 14:34:04,15.39,Mahjong Ways 2,PG,0.6
2066954091354505216,2066952542503345152,2065063441742753792,aq1122,2026-06-16 14:34:22,0.6,USDT,0,2026-06-16 14:34:23,-0.6,Mahjong Ways 2,PG,0.6
2066954091643912192,2066952573016946176,2065063441742753792,aq1122,2026-06-16 14:34:30,0.6,USDT,0,2026-06-16 14:34:30,-0.6,Mahjong Ways 2,PG,0.6
2066954091740381184,2066952584438068224,2065063441742753792,aq1122,2026-06-16 14:34:32,0.6,USDT,0,2026-06-16 14:34:33,-0.6,Mahjong Ways 2,PG,0.6
2066954091836850176,2066952597750767616,2065063441742753792,aq1122,2026-06-16 14:34:36,0.6,USDT,0,2026-06-16 14:34:36,-0.6,Mahjong Ways 2,PG,0.6
2066954091933319168,2066952607724825600,2065063441742753792,aq1122,2026-06-16 14:34:38,0.6,USDT,0,2026-06-16 14:34:38,-0.6,Mahjong Ways 2,PG,0.6
2066954092029788160,2066952614003690496,2065063441742753792,aq1122,2026-06-16 14:34:39,0.6,USDT,0,2026-06-16 14:34:40,-0.6,Mahjong Ways 2,PG,0.6
2066954092126257152,2066952625307258880,2065063441742753792,aq1122,2026-06-16 14:34:42,0.6,USDT,0,2026-06-16 14:34:42,-0.6,Mahjong Ways 2,PG,0.6
2066954091450974208,2066952639018496512,2065063441742753792,aq1122,2026-06-16 14:34:45,0.6,USDT,0,2026-06-16 14:34:46,-0.6,Mahjong Ways 2,PG,0.6
2066954091547443200,2066952650787765249,2065063441742753792,aq1122,2026-06-16 14:34:48,0.6,USDT,0,2026-06-16 14:34:48,-0.6,Mahjong Ways 2,PG,0.6
2066954091056709632,2066952662556887554,2065063441742753792,aq1122,2026-06-16 14:34:51,0.6,USDT,0,2026-06-16 14:34:51,-0.6,Mahjong Ways 2,PG,0.6
2066954091153178624,2066952672887470592,2065063441742753792,aq1122,2026-06-16 14:34:53,0.6,USDT,2.16,2026-06-16 14:35:00,1.56,Mahjong Ways 2,PG,0.6
2066954343595753472,2066952718165026304,2065063441742753792,aq1122,2026-06-16 14:35:04,0.6,USDT,0,2026-06-16 14:35:04,-0.6,Mahjong Ways 2,PG,0.6
2066954342983385088,2066952732253620224,2065063441742753792,aq1122,2026-06-16 14:35:08,0.6,USDT,0.36,2026-06-16 14:35:12,-0.24,Mahjong Ways 2,PG,0.6
2066954343696416768,2066952788989979649,2065063441742753792,aq1122,2026-06-16 14:35:21,0.6,USDT,0,2026-06-16 14:35:21,-0.6,Mahjong Ways 2,PG,0.6
2066954343084048384,2066952803582042624,2065063441742753792,aq1122,2026-06-16 14:35:25,0.6,USDT,0.3,2026-06-16 14:35:28,-0.3,Mahjong Ways 2,PG,0.6
2066954342782058496,2066952841636944384,2065063441742753792,aq1122,2026-06-16 14:35:34,0.6,USDT,0.72,2026-06-16 14:35:38,0.12,Mahjong Ways 2,PG,0.6
2066954343184711680,2066952872066586112,2065063441742753792,aq1122,2026-06-16 14:35:41,0.6,USDT,0,2026-06-16 14:35:41,-0.6,Mahjong Ways 2,PG,0.6
2066954343285374976,2066952888583754240,2065063441742753792,aq1122,2026-06-16 14:35:45,0.6,USDT,0,2026-06-16 14:35:45,-0.6,Mahjong Ways 2,PG,0.6
2066954342882721792,2066952899187031040,2065063441742753792,aq1122,2026-06-16 14:35:47,0.6,USDT,0,2026-06-16 14:35:48,-0.6,Mahjong Ways 2,PG,0.6
2066954343390232576,2066952911417617408,2065063441742753792,aq1122,2026-06-16 14:35:50,0.6,USDT,1.32,2026-06-16 14:35:57,0.72,Mahjong Ways 2,PG,0.6
2066954594327052288,2066952961103240704,2065063441742753792,aq1122,2026-06-16 14:36:02,0.6,USDT,2.61,2026-06-16 14:36:09,2.01,Mahjong Ways 2,PG,0.6
2066954594423521280,2066953008691914240,2065063441742753792,aq1122,2026-06-16 14:36:14,0.6,USDT,0,2026-06-16 14:36:14,-0.6,Mahjong Ways 2,PG,0.6
2066954594545156096,2066953023313254400,2065063441742753792,aq1122,2026-06-16 14:36:17,0.6,USDT,0,2026-06-16 14:36:17,-0.6,Mahjong Ways 2,PG,0.6
2066954594939420672,2066953035652904450,2065063441742753792,aq1122,2026-06-16 14:36:20,0.6,USDT,0,2026-06-16 14:36:20,-0.6,Mahjong Ways 2,PG,0.6
2066954594650013696,2066953075926548481,2065063441742753792,aq1122,2026-06-16 14:36:30,0.6,USDT,0,2026-06-16 14:36:30,-0.6,Mahjong Ways 2,PG,0.6
2066954595035889664,2066953096117885440,2065063441742753792,aq1122,2026-06-16 14:36:34,0.6,USDT,0,2026-06-16 14:36:35,-0.6,Mahjong Ways 2,PG,0.6
2066954595132358656,2066953113931136512,2065063441742753792,aq1122,2026-06-16 14:36:39,0.6,USDT,0.45,2026-06-16 14:36:45,-0.15,Mahjong Ways 2,PG,0.6
2066954594746482688,2066953153995129344,2065063441742753792,aq1122,2026-06-16 14:36:48,0.6,USDT,0,2026-06-16 14:36:48,-0.6,Mahjong Ways 2,PG,0.6
2066954594842951680,2066953174039776256,2065063441742753792,aq1122,2026-06-16 14:36:53,0.6,USDT,3,2026-06-16 14:37:04,2.4,Mahjong Ways 2,PG,0.6
2066954846761238528,2066953236388061184,2065063441742753792,aq1122,2026-06-16 14:37:08,0.6,USDT,0,2026-06-16 14:37:08,-0.6,Mahjong Ways 2,PG,0.6
2066954846291476480,2066953252448054272,2065063441742753792,aq1122,2026-06-16 14:37:12,0.6,USDT,1.47,2026-06-16 14:37:19,0.87,Mahjong Ways 2,PG,0.6
2066954846853513216,2066953294206471680,2065063441742753792,aq1122,2026-06-16 14:37:22,0.6,USDT,0.66,2026-06-16 14:37:28,0.06,Mahjong Ways 2,PG,0.6
2066954846002069504,2066953334601908224,2065063441742753792,aq1122,2026-06-16 14:37:31,0.6,USDT,0.54,2026-06-16 14:37:35,-0.06,Mahjong Ways 2,PG,0.6
2066954846383751168,2066953363236374018,2065063441742753792,aq1122,2026-06-16 14:37:38,0.6,USDT,0.27,2026-06-16 14:37:42,-0.33,Mahjong Ways 2,PG,0.6
2066954846098538496,2066953391329840128,2065063441742753792,aq1122,2026-06-16 14:37:45,0.6,USDT,0,2026-06-16 14:37:45,-0.6,Mahjong Ways 2,PG,0.6
2066954846480220160,2066953405833693184,2065063441742753792,aq1122,2026-06-16 14:37:48,0.6,USDT,0,2026-06-16 14:37:48,-0.6,Mahjong Ways 2,PG,0.6
2066954846572494848,2066953421419784192,2065063441742753792,aq1122,2026-06-16 14:37:52,0.6,USDT,0,2026-06-16 14:37:52,-0.6,Mahjong Ways 2,PG,0.6
2066954846668963840,2066953437840431616,2065063441742753792,aq1122,2026-06-16 14:37:56,0.6,USDT,0,2026-06-16 14:37:56,-0.6,Mahjong Ways 2,PG,0.6
2066955097949716480,2066953459315284480,2065063441742753792,aq1122,2026-06-16 14:38:01,0.6,USDT,0,2026-06-16 14:38:01,-0.6,Mahjong Ways 2,PG,0.6
2066955098142654464,2066953475459229185,2065063441742753792,aq1122,2026-06-16 14:38:05,0.6,USDT,0,2026-06-16 14:38:05,-0.6,Mahjong Ways 2,PG,0.6
2066955098239123456,2066953492559380480,2065063441742753792,aq1122,2026-06-16 14:38:09,0.6,USDT,0.03,2026-06-16 14:38:13,-0.57,Mahjong Ways 2,PG,0.6
2066955098339786752,2066953533101467650,2065063441742753792,aq1122,2026-06-16 14:38:19,0.6,USDT,0,2026-06-16 14:38:19,-0.6,Mahjong Ways 2,PG,0.6
2066955098041991168,2066953549870334464,2065063441742753792,aq1122,2026-06-16 14:38:23,0.6,USDT,2.22,2026-06-16 14:38:29,1.62,Mahjong Ways 2,PG,0.6
2066955098436255744,2066953591083542528,2065063441742753792,aq1122,2026-06-16 14:38:32,0.6,USDT,0,2026-06-16 14:38:33,-0.6,Mahjong Ways 2,PG,0.6
2066955098536919040,2066953629486627328,2065063441742753792,aq1122,2026-06-16 14:38:42,0.6,USDT,0.6,2026-06-16 14:38:45,0,Mahjong Ways 2,PG,0.6
2066955098633388032,2066953659249334272,2065063441742753792,aq1122,2026-06-16 14:38:49,0.6,USDT,0,2026-06-16 14:38:49,-0.6,Mahjong Ways 2,PG,0.6
2066955097752584192,2066953672994086400,2065063441742753792,aq1122,2026-06-16 14:38:52,0.6,USDT,0,2026-06-16 14:38:52,-0.6,Mahjong Ways 2,PG,0.6
2066955097853247488,2066953686931813376,2065063441742753792,aq1122,2026-06-16 14:38:55,0.6,USDT,0.15,2026-06-16 14:38:59,-0.45,Mahjong Ways 2,PG,0.6
2066955349977055232,2066953711854391808,2065063441742753792,aq1122,2026-06-16 14:39:01,0.6,USDT,0.18,2026-06-16 14:39:05,-0.42,Mahjong Ways 2,PG,0.6
2066955349394046976,2066953738978964481,2065063441742753792,aq1122,2026-06-16 14:39:08,0.6,USDT,0,2026-06-16 14:39:08,-0.6,Mahjong Ways 2,PG,0.6
2066955350069329920,2066953755668106752,2065063441742753792,aq1122,2026-06-16 14:39:12,0.6,USDT,0,2026-06-16 14:39:12,-0.6,Mahjong Ways 2,PG,0.6
2066955350169993216,2066953770369057282,2065063441742753792,aq1122,2026-06-16 14:39:15,0.6,USDT,0.18,2026-06-16 14:39:19,-0.42,Mahjong Ways 2,PG,0.6
2066955349494710272,2066953798135336448,2065063441742753792,aq1122,2026-06-16 14:39:22,0.6,USDT,0,2026-06-16 14:39:22,-0.6,Mahjong Ways 2,PG,0.6
2066955349591179264,2066953813327156736,2065063441742753792,aq1122,2026-06-16 14:39:25,0.6,USDT,0,2026-06-16 14:39:26,-0.6,Mahjong Ways 2,PG,0.6
2066955350266462208,2066953823351576576,2065063441742753792,aq1122,2026-06-16 14:39:28,0.6,USDT,1.44,2026-06-16 14:39:31,0.84,Mahjong Ways 2,PG,0.6
2066955349687648256,2066953850815862272,2065063441742753792,aq1122,2026-06-16 14:39:34,0.6,USDT,0,2026-06-16 14:39:35,-0.6,Mahjong Ways 2,PG,0.6
2066955349784117248,2066953878443677186,2065063441742753792,aq1122,2026-06-16 14:39:41,0.6,USDT,0,2026-06-16 14:39:41,-0.6,Mahjong Ways 2,PG,0.6
2066955349880586240,2066953896810600960,2065063441742753792,aq1122,2026-06-16 14:39:45,0.6,USDT,0,2026-06-16 14:39:45,-0.6,Mahjong Ways 2,PG,0.6
2066955350367125504,2066953915244573184,2065063441742753792,aq1122,2026-06-16 14:39:50,0.6,USDT,0,2026-06-16 14:39:50,-0.6,Mahjong Ways 2,PG,0.6
2066955350463594496,2066953931791034880,2065063441742753792,aq1122,2026-06-16 14:39:54,0.6,USDT,0.48,2026-06-16 14:39:57,-0.12,Mahjong Ways 2,PG,0.6
2066955601668849664,2066953958697539585,2065063441742753792,aq1122,2026-06-16 14:40:00,0.6,USDT,0,2026-06-16 14:40:00,-0.6,Mahjong Ways 2,PG,0.6
2066955600976789504,2066953995041220609,2065063441742753792,aq1122,2026-06-16 14:40:09,0.6,USDT,0,2026-06-16 14:40:09,-0.6,Mahjong Ways 2,PG,0.6
2066955601081647104,2066954022702597632,2065063441742753792,aq1122,2026-06-16 14:40:15,0.6,USDT,0.18,2026-06-16 14:40:19,-0.42,Mahjong Ways 2,PG,0.6
2066955601769512960,2066954047784565762,2065063441742753792,aq1122,2026-06-16 14:40:21,0.6,USDT,0,2026-06-16 14:40:21,-0.6,Mahjong Ways 2,PG,0.6
2066955601178116096,2066954082492433408,2065063441742753792,aq1122,2026-06-16 14:40:30,0.6,USDT,0,2026-06-16 14:40:30,-0.6,Mahjong Ways 2,PG,0.6
2066955601278779392,2066954093825439744,2065063441742753792,aq1122,2026-06-16 14:40:32,0.6,USDT,0.6,2026-06-16 14:40:35,0,Mahjong Ways 2,PG,0.6
2066955601375248384,2066954115560290304,2065063441742753792,aq1122,2026-06-16 14:40:37,0.6,USDT,0,2026-06-16 14:40:38,-0.6,Mahjong Ways 2,PG,0.6
2066955601865981952,2066954122745195008,2065063441742753792,aq1122,2026-06-16 14:40:39,0.6,USDT,0,2026-06-16 14:40:39,-0.6,Mahjong Ways 2,PG,0.6
2066955601471717376,2066954132002019328,2065063441742753792,aq1122,2026-06-16 14:40:41,0.6,USDT,0,2026-06-16 14:40:42,-0.6,Mahjong Ways 2,PG,0.6
2066955601966645248,2066954146216518144,2065063441742753792,aq1122,2026-06-16 14:40:45,0.6,USDT,0,2026-06-16 14:40:45,-0.6,Mahjong Ways 2,PG,0.6
2066955601572380672,2066954158954516481,2065063441742753792,aq1122,2026-06-16 14:40:48,0.6,USDT,0,2026-06-16 14:40:48,-0.6,Mahjong Ways 2,PG,0.6
2066955602063114240,2066954172174990337,2065063441742753792,aq1122,2026-06-16 14:40:51,0.6,USDT,2.43,2026-06-16 14:40:57,1.83,Mahjong Ways 2,PG,0.6
2066955852714721280,2066954213874761728,2065063441742753792,aq1122,2026-06-16 14:41:01,0.6,USDT,0,2026-06-16 14:41:01,-0.6,Mahjong Ways 2,PG,0.6
2066955853096402944,2066954233181155840,2065063441742753792,aq1122,2026-06-16 14:41:05,0.6,USDT,0.3,2026-06-16 14:41:09,-0.3,Mahjong Ways 2,PG,0.6
2066955853192871936,2066954266341319682,2065063441742753792,aq1122,2026-06-16 14:41:13,0.6,USDT,0,2026-06-16 14:41:14,-0.6,Mahjong Ways 2,PG,0.6
2066955852806995968,2066954280077677568,2065063441742753792,aq1122,2026-06-16 14:41:17,0.6,USDT,1.62,2026-06-16 14:41:23,1.02,Mahjong Ways 2,PG,0.6
2066955853289340928,2066954319231570432,2065063441742753792,aq1122,2026-06-16 14:41:26,0.6,USDT,0.24,2026-06-16 14:41:30,-0.36,Mahjong Ways 2,PG,0.6
2066955852903464960,2066954373308677120,2065063441742753792,aq1122,2026-06-16 14:41:39,0.6,USDT,0,2026-06-16 14:41:39,-0.6,Mahjong Ways 2,PG,0.6
2066955853385809920,2066954417722196481,2065063441742753792,aq1122,2026-06-16 14:41:49,0.6,USDT,0,2026-06-16 14:41:50,-0.6,Mahjong Ways 2,PG,0.6
2066955852614057984,2066954434516213248,2065063441742753792,aq1122,2026-06-16 14:41:53,0.6,USDT,0,2026-06-16 14:41:54,-0.6,Mahjong Ways 2,PG,0.6
2066955852999933952,2066954446075691520,2065063441742753792,aq1122,2026-06-16 14:41:56,0.6,USDT,0,2026-06-16 14:41:56,-0.6,Mahjong Ways 2,PG,0.6
2066956104901443584,2066954465805663744,2065063441742753792,aq1122,2026-06-16 14:42:01,0.6,USDT,0,2026-06-16 14:42:01,-0.6,Mahjong Ways 2,PG,0.6
2066956104385544192,2066954520901989376,2065063441742753792,aq1122,2026-06-16 14:42:14,0.6,USDT,3.21,2026-06-16 14:42:24,2.61,Mahjong Ways 2,PG,0.6
2066956105006301184,2066954584361872897,2065063441742753792,aq1122,2026-06-16 14:42:29,0.6,USDT,0.03,2026-06-16 14:42:33,-0.57,Mahjong Ways 2,PG,0.6
2066956104486207488,2066954616586726912,2065063441742753792,aq1122,2026-06-16 14:42:37,0.6,USDT,0.06,2026-06-16 14:42:41,-0.54,Mahjong Ways 2,PG,0.6
2066956105106964480,2066954642222290432,2065063441742753792,aq1122,2026-06-16 14:42:43,0.6,USDT,0,2026-06-16 14:42:43,-0.6,Mahjong Ways 2,PG,0.6
2066956104595259392,2066954654289346560,2065063441742753792,aq1122,2026-06-16 14:42:46,0.6,USDT,0,2026-06-16 14:42:46,-0.6,Mahjong Ways 2,PG,0.6
2066956104700116992,2066954664116553216,2065063441742753792,aq1122,2026-06-16 14:42:48,0.6,USDT,0.15,2026-06-16 14:42:53,-0.45,Mahjong Ways 2,PG,0.6
2066956104800780288,2066954693355009025,2065063441742753792,aq1122,2026-06-16 14:42:55,0.6,USDT,0.36,2026-06-16 14:42:59,-0.24,Mahjong Ways 2,PG,0.6
2066956356027006976,2066954723587601920,2065063441742753792,aq1122,2026-06-16 14:43:02,0.6,USDT,0,2026-06-16 14:43:03,-0.6,Mahjong Ways 2,PG,0.6
2066956356702289920,2066954741484733441,2065063441742753792,aq1122,2026-06-16 14:43:07,0.6,USDT,1.56,2026-06-16 14:43:18,0.96,Mahjong Ways 2,PG,0.6
2066956356123475968,2066954800947311104,2065063441742753792,aq1122,2026-06-16 14:43:21,0.6,USDT,0,2026-06-16 14:43:21,-0.6,Mahjong Ways 2,PG,0.6
2066956356798758912,2066954819079339008,2065063441742753792,aq1122,2026-06-16 14:43:25,0.6,USDT,0,2026-06-16 14:43:25,-0.6,Mahjong Ways 2,PG,0.6
2066956356219944960,2066954829250461696,2065063441742753792,aq1122,2026-06-16 14:43:28,0.6,USDT,0.45,2026-06-16 14:43:34,-0.15,Mahjong Ways 2,PG,0.6
2066956356316413952,2066954867238246912,2065063441742753792,aq1122,2026-06-16 14:43:37,0.6,USDT,0,2026-06-16 14:43:37,-0.6,Mahjong Ways 2,PG,0.6
2066956356895227904,2066954880890701312,2065063441742753792,aq1122,2026-06-16 14:43:40,0.6,USDT,0.24,2026-06-16 14:43:44,-0.36,Mahjong Ways 2,PG,0.6
2066956356412882944,2066954908954792960,2065063441742753792,aq1122,2026-06-16 14:43:47,0.6,USDT,0.72,2026-06-16 14:43:50,0.12,Mahjong Ways 2,PG,0.6
2066956356509351936,2066954944992293376,2065063441742753792,aq1122,2026-06-16 14:43:55,0.6,USDT,0,2026-06-16 14:43:55,-0.6,Mahjong Ways 2,PG,0.6
